period,duration,depth,planet_radius,stellar_temperature,stellar_gravity,stellar_radius,magnitude,snr,equilibrium_temp,disposition
0.379463865,0.86896,1973.3,59.56,5075,3.892,1.783,13.787,458.6,3000,0
9.88047978,2.78458,18541,23.6,6113,4.512,0.917,15.212,534.5,860,0
4.6484156,38.1939,128.4,5.06,6980,3.577,3.482,10.963,91.7,2259,0
17.51201477,1.8248,4511.7,13.66,6224,4.33,1.132,12.336,322.3,804,0
3.9886021,1.7376,673.5,34.39,4813,2.472,13.652,6.974,37.1,3145,2
0.533059312,1.8621,1495.8,133.56,8523,3.559,4.051,7.748,179.6,5862,2
0.525154153,2.1441,747.5,23.61,5582,4.497,0.846,15.058,116.1,2073,0
1.303861044,4.0541,598.2,27.85,5758,4.475,0.902,13.555,140.6,1610,0
0.73452496,6.7,,,,,,13.22,,,0
2.55549176,9.083,113.8,23.35,5948,4.508,0.901,14.554,24.3,1312,0
2.947376671,2.0911,433.2,403.59,8090,4.002,2.234,10.47,62.3,2404,0
224.7789355,11.1899,3487.5,7.67,5873,4.293,1.235,13.492,235.7,333,1
0.890110752,0.8774,321.5,1.25,4768,4.628,0.711,15.723,19.6,1372,0
5.76573396,2.924,248,7.47,5772,3.364,4.434,14.313,22.2,1964,0
7.42608123,3.6379,443.3,2.47,6049,4.353,1.176,14.818,37.5,1037,1
15.9868932,4.158,178.5,1.62,6049,4.353,1.176,14.818,10.9,803,1
0.73094589,4.32,250.2,17.12,5901,4.553,0.848,15.401,37.5,1922,0
18.92537246,3.9835,640.9,13.92,4941,3.317,4.885,14.604,41,1171,1
0.933749106,4.256,186.2,3.22,6215,3.849,2.188,13.079,136.3,2863,0
2.037440623,3.442,118.6,1.19,6253,4.415,1.015,14.187,27,1572,0
129995.7784,9.408,1474.9,2.99,4500,4.572,0.726,13.447,35.7,25,2
31.5925809,13.566,145.1,1.78,5676,4.1,1.487,13.29,25.5,688,1
17.157236,11.284,110.4,1.55,5676,4.1,1.487,13.29,23.6,844,1
1.97376085,1.82542,30222,8.78,3807,4.762,0.503,15.715,1252.5,753,1
13.11896244,4.3045,372.2,8.25,7221,3.488,4.24,9.275,267.4,1768,2
4.618767792,5.9957,4399.1,7.48,6013,4.381,1.033,13.652,270.1,1170,0
7.82187328,3.8417,42.2,2.78,7221,3.488,4.24,9.275,37.2,2101,2
53.5057611,10.5616,195.6,2.52,6247,4.016,1.762,9.582,71.2,675,2
2.785821236,3.5599,68.9,1.69,6202,4.026,1.733,8.224,53.6,1784,1
52.56901867,6.7507,26900,78.54,7240,4.178,1.717,9.729,184.3,737,0
3.411758679,3.158,570.6,14.71,3995,4.71,0.561,15.258,35.6,684,0
0.525426427,1.0801,324.6,1.45,5791,4.575,0.802,14.797,63.6,2069,0
1.269091415,1.4647,340.9,1.41,5041,4.576,0.766,13.999,73.5,1331,1
2.853133997,1.465,277.1,1.36,5041,4.576,0.766,13.999,39.7,1016,1
6.79685353,3.1702,393.1,2.01,6061,4.486,0.97,15.391,29.8,985,1
8.667822346,4.9658,2121.9,67.37,6266,3.923,1.889,13.03,187.6,1303,0
1.475323222,2.3155,154.9,5.88,4941,3.317,4.885,14.604,27.2,2740,1
4.15246118,2.5755,223.4,7.62,4941,3.317,4.885,14.604,24.5,1941,1
6.7210783,7.46,,,,,,14.792,,,0
8.7348852,4.49,270.7,1.59,5982,4.493,0.96,14.794,24.8,890,1
10.26547688,3.733,399.6,1.81,5699,4.553,0.853,15.212,20.1,770,0
13.4471791,3.0454,1428.2,5.24,6276,4.405,1.041,14,105.3,848,2
3.305577989,2.5903,17971,25.89,5534,4.629,0.707,15.537,39.6,1027,0
4.800653901,9.0419,15304,16.91,6715,4.347,1.241,13.32,298,1347,0
15.06649901,5.9885,36348,56.44,5751,4.028,1.626,13.855,154.6,932,0
34.82008158,11.1711,18848,11.36,5114,4.522,0.784,15.187,882.6,459,0
0.651784374,2.0141,2779.3,33.65,5555,4.375,1.061,14.997,195.2,2090,0
1.353771892,7.012,1349.1,430.99,4283,2.012,15.76,10.523,76.7,4903,0
18.95491633,24.249,867.5,71.39,6362,3.761,2.534,10.988,249.3,1139,0
4.348866254,3.2797,625.6,2436.69,3598,0.65,101.451,10.68,56.3,6421,0
47.93094546,2.6897,2144.4,68.02,8214,4.104,1.938,10.376,221.1,905,0
3.99751422,3.686,32.8,2.98,5066,3.122,5.324,10.733,6.1,2203,0
1.592633181,5.5605,633.1,1.56,4506,4.626,0.651,15.47,66.9,1053,0
67.5923754,12.249,4158.1,12.1,6038,4.082,1.744,13.675,60.9,588,1
17.02902786,4.645,568.9,2.54,5839,4.327,1.067,15.381,29.8,755,1
6.84619236,3.529,246.8,1.67,5839,4.327,1.067,15.381,17.7,1022,1
67.8321638,7.358,507.8,2.39,5839,4.327,1.067,15.381,15.5,476,1
43.1312147,3.198,447.8,2.39,5839,4.327,1.067,15.381,11.8,554,1
1.224866441,1.7086,196,1.54,5553,4.32,1.107,15.376,21.1,1741,1
37.8102649,8.733,570.3,2.33,6085,4.451,0.973,14.633,35.2,566,1
25.93406406,4.6142,414.5,2.48,5952,4.287,1.225,13.703,42.2,695,1
83.4463485,6.536,503,2.73,5952,4.287,1.225,13.703,36.1,471,1
7.04710032,2.926,400.9,25.2,5766,4.363,1.068,14.928,24,986,0
12.99204853,6.0175,270.6,2.03,5765,4.236,1.242,13.974,38.7,866,1
11.11620211,4.211,4843.9,8.96,6122,4.471,0.996,15.38,115.3,853,0
1.922861499,3.5734,1916.2,5.09,5778,4.531,0.911,14.942,103.4,1392,0
0.635445336,1.8592,2547.4,19,3920,4.7,0.55,15.432,182.2,1177,0
1.665784138,1.8946,2006.2,97.27,6261,3.686,2.789,11.84,148,2636,0
55.6639167,23.546,3414.4,34.14,5587,4.528,0.853,15.593,103.4,434,0
52.09081627,8.6388,2894.1,7.14,6198,4.237,1.324,13.914,243.5,592,1
7.1548608,7.694,780.4,7.41,7443,4.166,1.739,12.616,24.2,1482,0
4.28746668,1.5693,790.1,2.29,5296,4.576,0.815,11.631,19.4,942,1
2.002779769,2.231,260.5,1.42,5346,4.44,0.892,14.606,22.2,1311,0
8.18739443,3.0472,517.6,1.92,5251,4.494,0.849,14.138,38.4,782,1
76.0498163,7.158,445.9,1.75,5251,4.494,0.849,14.138,17.4,372,1
3.341799486,2.9254,178.2,1.67,5873,4.293,1.235,13.492,48.8,1356,1
3.3226948,3.568,78.7,15.33,5234,2.41,16.959,11.899,8.6,3859,0
36.97708808,4.737,1269.9,38.6,5589,4.193,1.239,13.698,59.2,602,0
1.851409163,10.232,232.5,20.42,7117,4.176,1.469,13.473,54.4,2154,0
1.303859704,2.8239,36.7,0.98,6802,4.103,1.521,11.558,34.7,2393,0
145.5624926,5.4126,2931.6,40.15,6148,4.346,1.095,13.884,58.1,387,0
3.749105745,1.9826,182.6,1.68,5751,4.447,0.983,13.333,38,1160,1
11.08956602,6.2877,148.1,3.51,6353,3.698,2.867,12.808,38.9,1422,1
7.37290344,2.172,205.2,2.67,5973,4.371,1.07,13.835,19.1,1004,2
7.24476126,2.3145,58,0.65,5370,4.494,0.874,11.157,27.2,837,0
119.0624882,3.1188,5372.3,10.4,5697,4.392,0.92,15.289,71.6,366,2
8.70798309,2.4904,1419.6,2.01,4362,4.722,0.554,15.842,28.1,543,1
14.8623076,3.161,840,1.57,4362,4.722,0.554,15.842,14.4,454,2
4.17634276,2.335,531.5,1.23,4362,4.722,0.554,15.842,14.9,694,1
27.40229859,6.8491,747.5,3.63,6198,4.237,1.324,13.914,79.3,734,1
3.179267286,1.0246,200.9,1.21,5511,4.554,0.857,12.55,41,1101,1
10.38122447,2.715,801.5,2.18,5095,4.566,0.78,13.562,41.9,672,1
24.5709023,3.587,764.2,2.82,5095,4.566,0.78,13.562,26.3,505,1
81.221876,4.1135,9883,16.59,5619,4.536,0.874,15.488,63,385,0
0.817026268,2.0799,1145.5,2.92,5619,4.536,0.874,15.488,121.1,1784,0
3.024092505,2.8021,7765,12.14,6063,4.261,1.358,13.958,1225.3,1489,1
5.670155713,0.9361,536.7,5.85,3337,5.126,0.183,13.783,37.3,341,0
1.022678654,1.3712,129.2,1.14,5366,4.363,1.02,14.803,21.6,1734,1
12.10968709,6.3461,284.7,2.98,6021,4.093,1.458,14.348,33.4,1005,1
4.75796103,4.66,124.5,1.7,6021,4.093,1.458,14.348,20.9,1372,1
20.4972755,8.536,242.9,2.96,6021,4.093,1.458,14.348,22.8,843,1
13.55480534,2.288,48.3,0.62,5370,4.494,0.874,11.157,16.5,679,0
29.74454668,23.2842,66894,20.06,4889,4.569,0.788,11.753,765,455,0
14.15402428,4.47001,61625,53.25,5850,4.404,1.037,12.932,930.3,777,0
0.844786082,3.5289,2468.5,35.27,5705,4.452,0.915,15.363,245.6,1864,0
0.848483947,1.4451,1907.4,32.11,5941,4.504,0.936,15.323,185,1908,0
11.99097576,5.7401,2124.3,37.47,6110,4.352,1.072,14.977,102.8,880,0
53.5292702,5.668,1086.1,2.28,4736,4.624,0.708,14.887,34.5,348,1
0.393726813,2.95,564.6,24.17,6277,4.449,1.031,15.025,64.8,2705,0
2.757584622,0.9267,563.1,1.01,3683,4.84,0.424,15.597,19.6,615,1
0.928310036,1.1899,376.2,1.16,4109,4.672,0.602,15.854,22.6,1115,1
13.48457668,5.0197,653.5,3.39,6198,4.237,1.324,13.914,80.8,929,1
31.8841473,6.122,910,3.7,5779,4.477,0.974,15.368,25.3,563,1
16.15811112,6.049,2319.8,86.13,5619,4.536,0.874,15.488,52.8,660,2
67.69213907,51.349,25457,175.98,5355,2.754,10.703,10.7,1328.2,1173,0
12.06222962,2.0584,300.2,1.62,5547,4.451,0.933,13.581,32.4,750,1
9.93146307,5.678,398.6,2.41,5782,4.28,1.22,15.214,26.2,931,1
21.85362905,3.439,355.6,1.75,5830,4.54,0.876,14.246,23,618,1
8.19345065,5.234,115.4,1.74,6021,4.093,1.458,14.348,15.7,1144,1
19.97867,10.168,944.3,6.85,9651,4.229,1.895,13.849,86.2,1351,0
41.8059544,6.057,434.4,2.02,5907,4.445,0.973,14.502,28.3,533,1
15.45158184,2.406,85.3,2.02,7839,4.08,2.069,11.798,21,1285,0
89.69816853,5.5418,273110,102.08,6214,4.021,1.583,13.624,3420.3,554,0
1.187352427,4.999,20703,67.35,6424,4.186,1.489,13.623,717.4,2251,0
3.012476582,3.1424,1138.5,65.25,8601,4.137,2.031,12.403,253.4,2371,0
4.77800306,2.7361,473,1.85,5192,4.489,0.873,13.04,115.4,932,1
7.814839231,3.0122,2010.3,5.33,5887,4.499,0.931,15.452,100,903,0
29.7452499,22.695,778.9,3.6,5334,4.372,1.004,15.259,55.9,557,0
5.32667299,3.4045,611.4,2.26,5831,4.517,0.921,15.808,34.1,1007,1
0.741057213,1.05299,1996.3,26.67,5496,4.592,0.776,14.489,251.9,1730,0
2.988085455,3.68,802.8,21.81,5497,4.577,0.809,15.381,48.2,1101,0
2.783883492,2.4546,903.9,67.17,6028,3.835,2.147,14.216,86.1,1934,0
0.393727296,3.02,903.5,23.05,5628,4.575,0.808,15.856,82.4,2216,0
8.17242644,3.902,864.3,3.29,5705,4.499,0.905,15.24,37,858,1
1295.362215,28.297,8708,57.82,5609,4.346,1.048,14.215,164,169,2
13.0607936,3.215,236.6,1.45,5830,4.54,0.876,14.246,19.4,734,1
4.2989201,2.747,237.6,2.12,5300,4.385,0.986,14.613,20,1046,2
25.9518461,14.581,1058.5,22.32,5372,4.584,0.796,14.576,65.8,521,0
25.9518536,14.755,2017.9,24.6,5198,4.604,0.742,15.342,79.4,494,0
5.68628739,17.573,5559.7,4.5,6052,4.442,0.956,14.378,414.4,1059,0
15.66388695,2.4775,5144.4,27.36,5996,3.901,2.221,13.439,175.9,1060,0
4.020628573,4.4085,20901,16.94,6210,4.45,1.033,15.472,282.6,1232,0
5.714817603,3.14126,12295,9.29,5695,4.526,0.842,15.623,537.7,943,2
185.0228822,4.87326,43547,49.82,6025,4.237,1.367,14.685,938.2,379,0
2.897432135,3.1793,1223.7,14.35,5970,3.619,2.994,15.036,73.9,2170,0
8.70420525,2.9385,1074.9,2.86,5074,4.474,0.863,15.07,74,748,1
8.1280933,3.727,224.1,1.39,5831,4.517,0.921,15.808,10.7,875,1
2.83668931,3.031,166.1,1.19,5831,4.517,0.921,15.808,12.1,1242,2
0.974868896,1.6191,197.6,1.16,5487,4.563,0.832,13.507,82.6,1612,1
4.89721006,1.812,274.4,1.48,5093,4.483,0.847,15.456,16.9,904,1
2.757794163,2.7644,39043,20.05,5747,4.514,0.891,15.235,349.2,1231,0
1.914158508,3.2917,7829.2,13.63,6289,4.407,1.118,14.446,124.6,1646,0
3.98216698,2.396,381.3,3.32,5570,4.066,1.548,15.035,27.1,1374,0
0.643794198,1.5662,456.7,19.51,5958,4.561,0.83,15.103,53.7,2011,0
16.08832318,5.731,597.8,3.42,6157,4.224,1.33,15.319,31.3,875,1
10.30067919,4.885,271.8,2.2,6157,4.224,1.33,15.319,16.4,1015,1
35.6757453,7.381,471.2,3.02,6157,4.224,1.33,15.319,18.5,671,1
1.00861677,0.91,,,,,,15.319,,,2
161.7883271,5.31,87750,36.14,6018,4.327,1.212,15.661,704.5,375,0
16.56806842,4.2647,1331.4,2.54,4987,4.602,0.716,15.391,41.9,548,1
47.3329299,2.708,931.5,2.18,4987,4.602,0.716,15.391,14,386,1
0.856895349,1.3078,82.2,0.82,6021,4.537,0.873,13.098,33.1,1881,0
40.8065333,13.135,313.9,3.71,6207,3.963,2.097,13.038,54.8,772,1
2.46697039,1.6345,308.7,1.56,5074,4.474,0.863,15.07,29.5,1139,1
2.624234833,1.3874,2607,5.11,5340,4.514,0.899,13.687,361.1,1164,2
6.61836309,3.6813,549.1,2.98,5529,4.19,1.294,15.59,31.5,1066,1
107.7214092,8.042,1396.2,4.75,5529,4.19,1.294,15.59,30.5,421,1
92.77779,6.64,359,1.92,5888,4.444,1.019,15.59,5.2,410,2
5.251916208,4.9095,10624,37.15,5542,4.52,0.872,15.756,146.3,952,0
9.673958488,3.2641,952.7,2.63,5192,4.489,0.873,13.04,178,736,1
100.3039228,8.702,5450,29.55,5055,4.566,0.772,15.783,63.2,313,0
200.6110335,7.13,,,,,,15.783,,,0
0.986620248,3.9722,1345.8,43.98,6243,4.176,1.385,15.022,117.7,2308,0
1.63484631,6.11,,,,,,12.647,,,0
14.12847677,3.685,628.7,2.73,5779,4.477,0.974,15.368,23,739,1
48.6478543,5.464,641.8,4.14,5779,4.477,0.974,15.368,12.2,489,1
8.39842977,6.344,340.1,2,6309,4.441,1.044,15.291,28,984,1
8.63847391,5.4566,395.9,5.99,5684,3.657,3.046,14.507,38.6,1419,1
422.917678,31.274,1367.7,5.89,5796,4.12,1.444,13.642,61.7,292,2
140.10765,18.503,266.8,3.42,6207,3.963,2.097,13.038,29,511,1
3.4815917,1.8069,135.2,1.17,5405,4.374,1.022,13.615,23.4,1156,1
8.360616221,7.5385,28066,40.35,5463,3.79,2.445,16.209,425.6,1263,0
1.838514968,2.7391,2721.7,4.86,5751,4.508,0.94,15.373,63.7,1426,0
35.61760233,8.4559,4634.9,5.17,5123,4.523,0.779,15.703,155,456,1
1.09206833,1.8596,219.2,1.29,5639,4.551,0.859,14.495,45.5,1611,0
10.12805158,3.517,477.4,1.95,5676,4.548,0.82,14.743,38,767,1
1.613001111,2.394,104.1,1.25,5580,4.223,1.205,13.945,19.3,1680,0
3.770551475,3.8077,12440,12.05,6322,4.426,1.075,15.439,100.8,1302,1
1.343767797,1.9405,4702.6,18.66,6324,3.8,2.312,13.056,269.8,2654,0
29.12436474,3.4209,6496,15.25,4457,4.767,0.481,15.187,63.4,356,0
31.82814583,2.917,4456.8,35.8,5908,4.507,0.92,15.582,78.7,564,0
3.629442796,5.63,426.6,3.28,6506,4.336,1.217,13.055,76.4,1434,0
0.553261874,0.8875,1038.1,97.36,5679,3.565,3.142,13.501,202.2,3689,0
5.72812616,2.0295,643.4,1.38,3968,4.714,0.548,15.95,20.8,569,1
3.75574267,2.2911,417.4,1.58,5311,4.588,0.788,15.764,27.9,977,1
7.44042933,2.991,547.3,2.74,5815,4.54,0.877,15.24,34,883,0
6.581477136,3.0896,2318.9,4.56,5188,4.4,0.973,15.471,116.2,881,1
24.66919273,7.03515,7382.3,77.76,5313,2.936,9.327,13.224,603,1485,1
2.382652873,1.8888,705.4,2.74,5188,4.4,0.973,15.471,45.5,1237,1
24.66461416,2.8579,2398.8,5.34,5188,4.4,0.973,15.471,56.7,567,1
11.51517167,2.006,1357.4,2.9,5177,4.59,0.798,15.386,53.2,657,1
7.641567589,3.41018,2269.7,4.91,5356,4.338,1.055,13.549,437.5,899,1
30.6113932,3.576,3472,19.68,3900,4.727,0.534,15.97,37.5,317,0
7.40742502,3.675,442,2.01,5922,4.474,0.961,15.242,23.1,938,1
569.934135,4.1904,18904,38.98,5367,3.783,2.057,14.645,66.7,296,0
5.09246539,3.659,254,1.17,5037,4.547,0.751,15.162,17.1,844,0
110.6157662,5,,,,,,13.62,,,0
1.103971357,0.926,317.9,1.37,5409,4.609,0.746,15.732,21.7,1471,0
10.91610834,3.6496,1479,3.93,5575,4.521,0.932,13.113,302.2,758,1
3.353732008,1.4598,1264.7,1.65,3789,4.781,0.46,15.438,47.8,615,1
6.877446033,1.3692,1632.3,2.05,3789,4.781,0.46,15.438,39.6,484,1
28.46464804,2.6657,1629.8,1.87,3789,4.781,0.46,15.438,28.9,301,1
0.293630085,2.3857,2017.7,26.35,5665,4.554,0.843,15.822,170,2503,0
42.89645024,5.6897,555.3,2,5192,4.489,0.873,13.04,66.8,448,1
2.44199803,2.759,251.7,1.44,5970,4.564,0.796,15.282,27.2,1282,0
30.5872153,5.3698,464.8,2.32,5944,4.38,1.082,14.143,33.1,621,2
7.09712124,2.1059,369.5,0.74,3569,4.861,0.389,15.649,18.3,425,1
2.6827683,2.957,79.8,1.19,6180,4.262,1.223,13.475,26.7,1551,0
3.601465336,2.2753,777.7,2.31,5052,4.48,0.855,15.733,50.7,996,1
3.108251172,2.5048,1867.7,4.43,5330,4.495,0.847,15.361,156.5,1096,0
25.8474958,5.985,537.4,2.4,6297,4.448,1.031,15.083,27.3,672,1
40.715561,6.894,680.9,2.7,6297,4.448,1.031,15.083,28.9,578,1
20.42720701,3.447,1273,4.42,6014,4.494,0.958,15.163,36.7,674,0
6.198273591,7.53837,47303,19.81,6038,4.524,0.898,15.67,2561.1,985,0
1.023471798,2.3499,861.4,3.78,5741,4.491,0.893,15.381,63,1727,0
0.51872711,1.252,714.1,19.07,5572,4.597,0.762,15.348,93.3,1965,0
17.31711739,3.1518,1473,2.04,4719,4.753,0.502,15.759,35.9,454,1
9.42889884,4.4481,565.4,4.39,5897,3.98,1.86,14.5,50.4,1163,1
1.096583368,2.1188,308.5,1.35,5222,4.528,0.763,14.867,44.3,1474,0
9.95639775,5.615,510.5,28.15,6161,4.454,1.053,15.22,32.9,905,2
6.50327035,2.591,418.3,1.67,4999,4.49,0.843,15.692,19,804,1
4.09667624,2.19,302.3,1.42,4999,4.49,0.843,15.692,16.2,938,1
1.196548464,1.2592,224.6,1.25,4999,4.49,0.843,15.692,16.5,1414,1
11.47609015,5.046,182.3,2.07,6071,4.202,1.41,13.908,27.7,984,1
25.2630467,6.22,125.5,1.71,6071,4.202,1.41,13.908,14.3,756,1
7.1688266,1.29,,,,,,15.602,,,0
0.677374687,1.8361,76.7,0.9,5718,4.395,1.037,13.326,38.7,2099,1
10.43547031,3.4167,210.2,1.22,5528,4.499,0.853,13.404,36.7,759,1
7.41084314,3.245,124.1,0.94,5528,4.499,0.853,13.404,25.6,850,1
28.59914031,3.6567,1585.1,1.83,3755,4.781,0.461,15.19,53.8,298,1
24.58716355,3.984,907.5,2.37,5474,4.605,0.749,15.598,35.6,530,1
34.19360031,5.41382,13715,21.95,6129,3.991,1.786,13.325,1405.6,778,0
12.53248222,4.0168,1145.9,3.24,5997,4.522,0.904,15.485,66.7,775,1
31.20169247,2.15663,34514,8.31,3748,4.796,0.449,15.798,607.4,286,2
13.19720694,3.4872,2141.4,4.18,4954,4.462,0.885,15.223,116.2,642,1
14.85890852,3.5252,3269,5.94,5356,4.338,1.055,13.549,456.8,720,1
4.08897299,3.585,157.9,2.36,5897,3.98,1.86,14.5,19,1537,1
2.866680334,1.1264,712.4,2.93,5238,4.598,0.764,15.028,43,1045,0
17.44486016,4.445,826.9,3.24,5568,4.413,0.966,15.007,46,679,1
8.30697421,2.76,158.7,37.99,5300,3.69,2.124,13.838,17.4,1246,0
2.49705175,3.79,,,,,,10.266,,,0
7.33685101,3.548,325.8,1.52,5795,4.554,0.848,15.302,21.6,875,1
22.65117451,3.6895,2250,7.62,6968,4.31,1.333,13.682,170.1,855,0
1.204274435,1.3362,185.8,1.19,5668,4.552,0.849,14.415,34.7,1564,0
7.71790675,1.84,306.8,0.9,3975,4.753,0.509,15.233,12.6,502,1
27.6652847,6.633,469.2,2.21,6036,4.396,1.017,14.609,36.1,641,1
0.948950734,4.0245,2133,36.87,6307,4.391,1.133,14.909,238.6,2103,0
14.55730897,7.7643,956.9,4.32,5774,4.159,1.412,13.397,200,879,1
4.722254104,3.451,82670,14.45,3801,4.776,0.488,13.987,314.1,557,0
0.635069939,2.07171,33117,57.77,6340,4.434,1.058,14.539,578.6,2351,0
6.810823723,7.98574,14447,26.06,7226,3.967,2.079,12.628,1441.9,1626,2
0.933746515,6.6522,2936.6,25.54,5252,4.596,0.716,14.658,549.5,1508,0
1.872421727,1.5261,3018.9,5.65,5337,4.486,0.825,15.29,179,1298,0
33.6528474,3.9616,1140.8,3.05,4954,4.462,0.885,15.223,41.9,470,1
5.90127815,2.1979,1525.2,1.94,3731,4.75,0.498,15.801,56.6,514,1
8.75209691,2.3742,1367.6,1.83,3731,4.75,0.498,15.801,44.8,451,1
22.78078241,3.3002,1925.1,2.17,3731,4.75,0.498,15.801,46.4,328,1
2.896005211,1.6776,614.1,1.23,3731,4.75,0.498,15.801,28.6,652,1
0.742957911,0.6688,843.3,1.47,3731,4.75,0.498,15.801,45.3,1026,1
54.35635067,6.4345,10510,38.81,6161,4.281,1.255,12.899,628.1,566,0
0.54624855,2.0543,639.7,18.93,5414,4.625,0.714,15.996,42.9,1837,0
18.82744023,4.664,1006.2,2.7,5687,4.538,0.86,15.762,29.5,632,1
8.4120069,3.923,819.6,1.71,4502,4.668,0.621,15.156,39.7,590,0
5.747711909,1.8923,820.1,1.86,4252,4.64,0.632,14.496,51.7,641,1
3.504691252,1.9811,315.1,2.03,5356,4.338,1.055,13.549,67.5,1165,1
0.995861402,1.1507,4993.8,26.93,5286,4.604,0.706,15.577,272,1477,0
86.67856052,10.1289,8244.1,9.83,5822,4.351,1.081,14.696,318.3,434,1
12.21828097,2.6969,1843.4,5.1,5822,4.351,1.081,14.696,90.1,835,1
8.387210055,1.6477,4952,72.52,6089,4.044,1.795,14.01,180.6,1211,0
15.2384539,19.292,7019,9.84,6384,4.419,1.086,15.148,56,829,0
0.413334492,2.3808,2025.1,31.52,5973,4.465,1.016,14.784,236.9,2509,0
0.93374614,6.551,1717.5,149.71,5438,3.424,4.319,13.964,365.7,3303,0
6.47179275,6.788,402.5,2.08,6341,4.446,1.033,15.403,30.7,1075,0
64.617518,5.796,2486.6,5.4,5043,4.47,0.881,15.332,61.9,383,1
13.21409607,3.5641,1154.8,2.77,5333,4.62,0.728,15.987,38,629,1
6.05729966,3.7419,385.2,1.94,5334,4.372,1.004,14.678,35.1,947,1
3.584101048,2.7316,2608.1,4.66,5739,4.518,0.922,15.954,166.3,1131,1
1.763587535,3.16877,4590.6,21.42,9107,3.867,3.031,9.958,4061.9,3559,1
5.014234733,4.589,6536,10.63,6490,4.32,1.307,13.797,794.3,1308,1
8.11528727,3.211,834.9,3.1,5926,4.532,0.887,15.219,59.1,879,1
36.9250409,4.9381,902,3.01,5926,4.532,0.887,15.219,39.3,530,1
37.4783492,5.317,1467.9,10.05,3687,4.813,0.44,15.501,18.3,262,0
8.09695764,3.319,283.5,34,5949,4.024,1.707,13.295,35.4,1197,0
32.3122867,6.569,677.8,4.84,5821,4.108,1.494,14.757,33.6,699,1
9.22961384,2.235,492.1,2.79,6320,4.347,1.252,15.399,19.3,1021,1
14.5598556,5.624,290.6,1.64,5959,4.46,0.966,15.16,15.6,758,1
4.176254191,3.6716,1360.1,3.07,4957,4.594,0.776,13.698,249.7,876,1
0.528755447,5.714,408.5,47.75,6151,3.92,1.954,14.662,100.1,3271,0
6.10027621,4.7476,766.6,2.59,5957,4.506,0.937,15.678,43.2,990,1
51.59809554,2.0153,5869.2,6.57,5681,4.551,0.859,15.617,79.7,449,2
1500,7.109,9592,9.8,5606,4.597,0.76,14.709,62.5,139,2
10.9110487,7.033,401.9,2.36,5903,4.546,0.864,15.172,28.3,786,0
8.408878137,3.4967,798.9,2.28,5551,4.508,0.812,13.771,147.2,809,1
10.93725572,3.0822,421.6,2.41,5334,4.372,1.004,14.678,24.6,777,1
2.97136658,2.716,233.3,1.52,5334,4.372,1.004,14.678,25.6,1200,1
158.6850022,11.5372,898.3,3.08,5751,4.34,1.034,12.783,97.4,350,1
2.936527336,1.771,352.3,1.92,5359,4.375,1.002,14.968,34.7,1209,1
7.03902016,3.8633,529.8,2.45,6321,4.434,1.058,15.067,54.3,1051,1
8.360870704,2.7144,2039.7,3.67,4743,4.516,0.81,15.223,120.9,690,1
3.14051153,8.2806,1444.4,31.01,6108,4.443,0.974,15.246,139.5,1306,0
21.76129812,1.243,1300.7,2.53,4859,4.612,0.72,12.559,60,486,1
12.71379418,2.44093,36719,2.31,2661,5.283,0.116,13.102,2981.3,181,0
15.80110003,6.37505,37545,15.61,5383,4.587,0.789,15.513,1642.2,614,0
1500.140677,25.727,4129.9,18.35,5009,3.755,2.283,13.862,83.3,206,2
1.739428983,2.4894,5897.4,268.65,5415,4.603,0.742,15.929,130,1268,0
1.217266418,3.3208,5811.5,14.49,6631,4.145,1.638,13.371,603.4,2378,0
19.56309252,6.9547,12992,23.76,6208,3.959,1.831,11.115,2477,965,0
3.7228551,12.8164,2969.2,5.67,5873,4.547,0.863,15.513,294.8,1118,0
48.93786896,6.5868,7240.1,24.19,7066,4.094,1.761,13.96,445.7,764,0
5.48990788,4.02,598.9,23.6,5982,4.493,0.96,15.03,36.7,1039,0
161.5278347,3.6734,4653.6,8.19,5778,4.285,1.213,15.435,54.7,366,1
0.73093905,2.8437,451.1,1.45,4768,4.588,0.711,15.736,52.4,1488,0
11.39102358,2.303,448.6,1.67,4983,4.617,0.728,15.681,10.5,618,1
12.33343853,6.221,536.4,4.12,5896,4.197,1.24,14.925,31.7,915,1
8.01500821,3.0137,363,2,5359,4.375,1.002,14.968,28.6,865,1
0.933749941,6.606,415.3,12.93,3682,4.786,0.48,14.96,88.8,919,0
7.053934488,1.7244,511.5,2.36,5357,4.498,0.863,13.916,56.3,840,1
4.29263699,2.7,61.4,0.68,5357,4.498,0.863,13.916,11.4,991,1
7.6746614,1.9374,503,2.8,6063,4.47,1.001,15.44,20.8,957,1
0.445275074,2.276,254.7,1.21,5346,4.621,0.725,14.507,86.3,1950,0
1.213770423,0.5532,1821,0.78,3292,5.215,0.148,15.92,111.4,525,1
0.453287416,0.4445,1461.5,0.76,3292,5.215,0.148,15.92,150.4,729,1
10.81013273,4.4618,6165.2,13.95,6211,4.269,1.284,13.794,806.5,985,0
1.865114193,0.4279,1124.8,0.66,3292,5.215,0.148,15.92,56.9,455,1
3.273699006,3.07626,6862.8,22.36,10816,4.086,2.493,13.234,1293.1,3060,0
7.047103499,3.3208,71318,51.86,5730,4.417,1.035,13.361,274.9,955,0
0.530300102,2.8502,3040,35.73,6184,4.448,1.038,15.435,207.4,2410,0
