koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_model_snr,koi_teq
0,2.44200193,3.146,1.2860e+02,0.95,5587,4.556,0.851,15.617,9.6,1217
1,384.847556,9.969,1.8990e+02,1.09,5579,4.58,0.798,13.426,12.3,220
0,2.131225773,5.4932,2.3371e+03,35.68,6181,4.38,1.028,14.818,215.6,1555
2,0.839907158,1.019,1.1960e+02,0.92,5120,4.478,0.853,15.695,10.7,1640
0,1.219736039,4.89465,6.1152e+05,135.43,7358,4.171,1.637,14.871,1037.2,2611
0,2.015152464,8.17997,5.6169e+05,132.05,6988,4.163,1.649,13.705,4129.6,2107
0,0.82820657,2.70353,1.1853e+05,35.67,5033,4.611,0.655,13.221,548.3,1473
2,1.7613778,1.355,3.5930e+02,2.32,6544,4.349,1.207,15.02,10.5,1824
0,2.537081943,4.80903,2.4532e+05,67.96,6735,4.307,1.309,13.04,2434.8,1712
0,14.44312745,8.33598,4.1685e+04,92.28,5757,3.672,2.736,12.732,2186,1182
0,5.61386908,5.07753,5.7386e+04,34.24,4504,4.582,0.709,14.072,1253.6,714
0,9.080194398,8.18777,3.2457e+05,76.4,6461,4.396,1.131,15.163,3481.8,1013
0,9.93442075,7.8219,5.5965e+04,34.03,5382,4.654,0.669,15.39,529,679
0,2.071939672,4.45367,1.9877e+05,75.64,6140,4.247,1.254,13.553,2409.8,1696
0,8.5893644,6.975,1.7930e+02,1.21,5602,4.571,0.817,15.687,9.8,792
0,8.589644815,9.49469,2.6952e+05,140.07,6331,3.813,2.194,9.557,5324.6,1412
2,11.7728146,4.132,7.7100e+01,0.93,5410,4.333,1.056,13.717,9.9,788
0,1.009671584,4.37759,1.5512e+05,125.31,7652,3.974,2.242,13.918,1440.7,3287
2,2.46506501,6.218,3.9800e+01,1.14,6881,4.101,1.714,12.446,10.3,1999
2,1.758599866,0.2729,2.3780e+02,1.6,4744,4.606,0.725,15.59,11.9,1101
0,1.260575815,2.36064,1.5428e+05,29.91,5388,4.576,0.715,14.864,781.2,1410
0,1.88912273,4.219,6.0200e+01,0.59,5413,4.578,0.754,14.606,15.5,1248
0,0.609125246,0.655,1.3920e+02,0.96,5595,4.581,0.796,15.64,10.9,1896
2,14.1573717,3.786,1.3000e+02,1.1,6122,4.487,0.964,14.718,9.3,778
0,1.566528935,3.2593,9.2511e+04,49.66,5883,4.471,0.905,13.984,485,1551
0,4.52977632,26.752,1.5822e+03,12.22,8912,4.05,2.299,11.991,55.2,2264
2,1.291964282,1.8378,2.8640e+04,10.97,4995,4.624,0.638,13.238,45.8,1249
2,37.4646974,4.954,5.1600e+01,0.97,6266,4.209,1.342,12.052,10.3,677
0,4.32744048,4.539,2.2000e+01,0.58,5888,4.275,1.227,12.4,8,1254
0,11.57958162,2.47,,,,,,13.458,,
2,6.31915999,3.465,3.4400e+01,1.04,6254,4.019,1.706,13.096,9.8,1369
2,2.58393841,2.169,4.9400e+01,0.77,6164,4.378,1.09,13.874,8.5,1470
0,0.87630504,1.11,1.7090e+02,22.24,6032,4.508,0.929,14.84,25.2,1911
2,6.5595368,4.324,2.6300e+01,0.62,5950,4.323,1.196,12.788,10.1,1079
2,31.5322987,3.49,1.0640e+02,0.74,5183,4.608,0.739,14.29,7.8,461
2,14.7510068,2.25,3.8110e+02,1.7,5295,4.548,0.8,15.85,9.5,629
0,15.58279473,3.76683,5.2760e+04,14,3849,4.703,0.546,15.368,439.3,397
0,1.529283907,14.0075,5.4800e+01,2.26,6438,3.829,2.266,11.268,41.5,2550
0,2.908454772,2.6005,6.4325e+04,40.85,5631,4.518,0.764,14.661,252.8,1153
0,1.540396094,2.8044,5.5123e+04,48.81,5780,4.438,1,13.76,340.4,1576
0,1.540395674,2.80168,7.0615e+04,117.33,7394,3.897,2.283,7.57,997.9,2850
0,2.344138713,0.4495,1.1080e+02,2.43,5313,3.835,2.095,13.419,8.6,1797
0,0.91849333,2.399,5.8700e+01,0.93,6469,4.385,1.193,13.476,13,2205
0,1.341078755,3.86492,1.1215e+05,41.8,6368,4.323,1.225,13.682,1829.3,1968
0,316.950146,5.33,,,,,,16.923,,
0,589.74851,12.74,4.6240e+02,2.03,6003,4.507,0.932,14.839,11.5,217
0,235.2976173,87.013,2.3053e+04,82.92,4894,2.968,5.568,11.447,210.7,585
2,54.54312996,7.03,,,,,,11.642,,
0,7.4539297,14.21,,,,,,13.272,,
0,36.136968,15.42,1.5200e+02,1.3,6258,4.442,1.046,15.44,10.4,600
0,0.933746709,3.435,1.8600e+01,0.36,6302,4.535,0.815,13.087,14.3,1893
0,0.93376738,4.036,5.5400e+01,0.63,5611,4.53,0.787,14.985,16.5,1678
0,0.93374073,4.296,1.4760e+02,0.84,4753,4.585,0.717,13.007,13.4,1371
0,0.93369659,4.444,8.1400e+01,0.78,5619,4.558,0.838,15.983,10.8,1680
0,0.9337473,3.446,6.4600e+01,0.6,5649,4.606,0.741,15.759,9.5,1625
0,677.35794,9.698,3.2240e+02,7.12,6335,3.593,3.523,10.808,11.2,388
0,4.0551242,12,1.4870e+02,3.13,7064,3.888,2.531,13.397,9.3,2013
2,12.9284553,2.49,2.9790e+02,0.64,3578,4.893,0.375,15.72,8.2,343
0,21.6817115,7.18,7.3500e+01,0.89,6297,4.448,1.031,14.491,6.9,713
0,466.08101,23.69,1.8010e+02,2.13,6098,4.097,1.59,12.159,14.1,305
0,0.66573903,1.27,,,,,,13.362,,
2,4.02018903,3.616,1.8500e+01,0.6,5788,4.178,1.376,11.158,14.4,1337
0,3.796383639,8.6711,3.1100e+01,0.71,6017,4.3,1.21,12.239,24.5,1323
0,0.71059239,4.92,2.8060e+02,3.92,7454,4.107,1.853,13.362,22.8,3318
2,3.33930957,2.597,9.1300e+01,1.2,5700,4.434,1.006,14.955,10.7,1205
0,3.36379289,23.7,1.3630e+02,44.77,5947,3.814,2.407,13.931,36.9,1840
2,4.29251656,4.254,2.4950e+02,3.66,6032,4.485,0.973,15.85,11,1144
2,4.98792404,1.618,3.4620e+02,0.73,3606,4.859,0.395,15.555,9.7,485
0,0.907818056,1.679,2.9500e+01,0.55,6210,4.456,1.014,13.532,13.2,2012
0,297.71402,13.413,1.3745e+03,45.69,4916,2.572,10.801,12.218,16.3,706
1,3.87594316,2.314,5.8600e+01,0.68,5713,4.541,0.893,12.75,14.2,1081
2,5.68325648,1.778,4.4600e+01,0.97,6072,4.133,1.286,13.093,10,1257
0,0.93373761,3.303,5.8700e+01,1,5534,4.17,1.326,15.609,9.7,2073
0,0.687739345,0.1866,3.7600e+01,1.53,6823,4.212,1.493,13.127,11,2837
0,9.524076544,10.4891,1.9840e+05,151,5180,3.428,3.371,15.145,1942.5,1390
0,11.63785889,11.8851,4.2795e+05,77.01,6360,4.433,1.058,15.385,2637,895
0,50.900813,3.3,,,,,,9.666,,
2,91.649983,10.294,1.9360e+02,2.27,6705,4.145,1.608,12.964,8.7,568
2,541.742985,10.47,1.0386e+03,3.39,6373,4.438,1.047,13.718,25.9,248
0,14.5862195,2.733,2.0220e+02,1.17,5904,4.565,0.819,14.598,9.3,702
0,0.938074536,1.9618,5.7590e+02,417.01,4697,2.204,17.032,13.094,36.1,5718
0,0.698359996,1.4959,7.7410e+02,28.97,5761,4.492,0.956,15.183,26.1,1990
0,563.94854,15.631,8.7290e+02,2.55,5853,4.544,0.868,14.574,16.3,209
0,0.98376204,10.052,5.5000e+01,12.44,6431,3.276,5.294,12.745,25.2,4203
0,2.403704619,0.8927,1.1060e+02,27.04,6244,2.897,10.105,13.151,1.4,3903
0,33.65766894,40.787,1.5380e+04,78.44,4774,2.759,6.447,13.547,519.2,1211
2,44.113873,3.956,1.9630e+02,4.9,7854,3.669,3.462,12.667,6.6,1158
0,0.892988877,2.4428,8.5000e+01,2.94,6228,3.668,2.975,13.013,43.8,3285
0,0.705816203,5.55,1.4900e+02,15.33,6106,4.487,0.966,15.062,19.6,2109
0,374.51648,6.088,9.0742e+05,73.1,5714,4.627,0.711,13.967,105.8,220
0,10.3482112,2.089,2.5510e+02,1.29,5383,4.543,0.822,15.911,8.4,724
0,1.7609276,5.189,5.7300e+01,1.53,8784,4.156,1.967,13.505,26.1,2860
0,321.2419428,10.16,,,,,,13.964,,
0,1.463148937,11.04,1.6800e+02,15.82,6525,3.993,1.805,11.614,66.6,2371
0,374.514471,6.629,4.4052e+05,139.55,6446,4.381,1.155,14.505,130.3,295
2,482.62011,12.86,3.2400e+02,1.98,6315,4.389,1.095,14.519,8.1,263
0,1.525924746,1.955,7.4100e+01,8.86,5000,2.81,10.533,12.705,11.9,3786
0,1.25383162,7.68,1.2900e+01,0.47,6472,4.271,1.299,12.005,9.7,2109
0,12.82252496,18.8,1.9268e+04,20.12,5845,4.178,1.352,11.863,13.7,915
2,10.1551587,1.802,1.4160e+02,0.94,5275,4.505,0.796,15.413,6.8,721
2,0.708965461,3.946,8.7200e+01,1.13,6528,4.384,1.155,12.798,13.1,2417
0,0.648772102,2.614,3.1100e+01,2.6,4973,3.208,4.708,11.693,15,3758
0,0.96391996,3.01,,,,,,14.002,,
2,11.76872507,1.11,,,,,,15.327,,
0,0.93705132,4.808,5.1500e+01,6.09,6691,3.088,7.781,11.674,17.3,5094
0,451.86579,13.47,8.0000e+01,1.85,9024,4.154,2.005,11.02,12,464
0,491.52571,12.43,4.5730e+02,1.43,4541,4.608,0.669,15.043,8.8,159
0,411.5403964,17.33,,,,,,15.352,,
2,608.20572,13.63,5.5420e+02,1.46,4486,4.642,0.646,15.059,11.3,143
0,480.03759,16.25,7.1740e+02,1.14,3622,4.826,0.43,15.644,9,109
0,0.87985197,1.3,,,,,,15.867,,
2,7.2274321,4.967,1.7330e+02,1.28,6075,4.486,0.969,15.832,9.2,967
0,0.592618966,0.811,9.1400e+01,0.86,5926,4.532,0.887,14.973,14.9,2103
0,0.532854237,3.231,5.0900e+01,1.21,6266,4.067,1.613,13.644,27.9,3042
2,91.069934,17.33,1.2700e+01,1.59,9051,3.623,4.232,9.748,8.7,1103
0,0.566802672,3.545,3.1700e+01,1.08,5102,3.787,1.961,13.945,14.3,2791
0,0.566796331,5.194,1.1480e+02,1.5,6319,4.447,1.032,15.322,33.3,2411
0,0.566785459,2.893,6.3800e+01,0.84,6063,4.476,1.012,15.329,16.5,2280
0,0.566792936,2.846,2.3000e+01,0.79,6432,4.018,1.603,13.831,14.3,3114
0,0.5668004,3.813,9.3200e+01,0.88,6215,4.543,0.872,15.77,18.3,2222
0,0.566793614,5.723,3.1400e+01,21.63,3789,1.549,27.384,10.628,79.8,7584
0,0.566798676,2.777,5.9900e+01,0.68,5490,4.436,0.887,15.591,12.8,2051
0,0.5667638,1.73,6.4500e+01,0.75,5766,4.433,0.94,15.163,2.4,2178
0,38.51077573,38.8558,8.4633e+04,18.68,4374,4.626,0.635,13.035,3567.5,352
0,4.23965309,3.29,,,,,,14.125,,
0,0.577910513,1.362,1.4410e+02,1.1,5730,4.503,0.908,15.733,18.1,2081
0,0.566807725,2.16,3.1500e+01,0.94,5018,3.953,1.734,13.903,12.3,2524
0,0.566807422,5.148,2.6100e+01,1.13,5616,4.04,1.547,12.9,28.8,2680
0,1.345078434,10.19,3.0250e+03,12.16,6664,4.141,1.675,12.583,27.7,2324
2,366.088938,11.887,5.3790e+02,2.57,5941,4.464,0.945,11.616,29,257
0,439.1076969,26.2259,6.9792e+04,24.7,5810,4.567,0.811,15.862,884.9,221
2,414.45008,19.15,7.2950e+02,7.01,7037,4.136,1.683,13.913,19,364
2,5.43103616,2.469,6.6800e+01,0.66,5374,4.555,0.721,13.851,10.8,873
0,0.594003994,5.557,2.5400e+01,1.55,8596,3.793,2.968,11.548,51.1,4952
2,328.32211,13.53,3.9900e+02,1.3,4906,4.648,0.668,14.937,8.2,193
2,381.97977,15.7,9.0000e+02,1.55,3761,4.724,0.526,15.494,10.4,132
2,67.412998,9.1,1.2610e+02,1.57,6525,4.248,1.359,13.667,6.2,572
0,2.08802799,24.017,7.0800e+01,1.93,6593,4.117,1.67,12.579,60.5,2003
0,10.4212788,28.4832,1.4800e+02,36.9,6183,3.908,2.073,12.556,31,1235
2,359.8249913,5.22,,,,,,15.733,,
0,0.778705577,6.445,5.4500e+01,59.33,7846,3.743,3.066,10.152,104.9,4233
0,4.44709107,16.79,4.0500e+01,0.96,6137,4.357,1.076,13.51,22.6,1228
0,293.70696,11.03,1.5750e+03,6140.44,6054,4.508,0.893,15.51,11.2,274
0,27.79576243,15.5056,4.2033e+05,81.48,5915,4.329,1.13,14.875,1969.5,655
0,20.73374857,6.28773,4.1734e+05,69.8,5620,4.363,0.974,15.726,2236.7,661
0,24.2382418,4.16665,4.6196e+05,102.31,6457,4.259,1.365,10.816,1126.4,793
0,11.25882503,8.9592,1.9628e+05,87.18,6217,4.052,1.464,13.545,6395.7,1080
0,28.16261258,3.19576,3.7750e+04,23.52,4936,4.54,0.761,14.216,912.7,470
0,75.3789569,7.70352,5.3918e+05,58.76,5420,4.596,0.771,14.863,1886.6,365
0,9.0584662,6.376,6.1800e+01,2.46,5198,3.614,3.207,12.193,17.9,1310
0,3.9169155,2.11,,,,,,12.94,,
0,342.5531572,73.8068,1.9289e+05,830.99,4857,2.422,14.219,9.266,8248.4,738
0,362.747593,16.45,1.3240e+02,2.51,6176,3.885,2.16,10.662,13,384
0,0.536650344,2.878,2.5800e+01,1.57,5490,3.681,2.825,13.921,7,3380
2,0.694611128,1.115,9.8800e+01,0.64,4612,4.646,0.662,15.7,9.3,1415
2,7.4751841,5.166,2.8100e+01,0.85,5616,3.98,1.602,13.075,9.2,1168
0,328.0485,13.75,3.9800e+02,2.22,6268,4.429,1.1,15.619,6.9,292
0,1.72128752,2.366,5.8500e+01,0.65,5813,4.561,0.833,15.178,7.7,1415
0,0.784294574,4.18831,2.1253e+05,87.26,6576,4.171,1.455,13.901,1751.1,2651
0,361.51099,4.868,2.3590e+02,6.85,9492,3.619,4.298,12.973,9.3,733
0,1.41435861,2.285,5.6800e+01,0.74,5470,4.366,0.994,14.842,9.5,1578
0,0.616343903,0.7656,1.6140e+02,1.72,6045,4.264,1.34,12.19,77.8,2513
2,1.04347858,2.012,2.2500e+01,1.09,6014,3.843,2.246,13.292,8.6,2688
0,364.33929,13.486,1.9440e+03,4.4,5606,4.557,0.8,15.616,15.9,228
0,352.710091,2.901,1.6580e+03,3.75,6112,4.513,0.908,15.672,9.6,261
0,33.8938177,2.012,2.0510e+02,1.22,5818,4.554,0.848,14.517,6.8,527
0,224.591055,3.232,1.2520e+02,2.17,5786,3.992,1.771,12.238,8.2,392
0,374.939991,17.0849,2.3510e+02,4.67,5382,3.645,2.909,13.917,8.4,381
1,24.2783801,4.564,7.1440e+02,2.03,4450,4.583,0.707,14.164,13.6,432
2,382.5891,11.7,2.9820e+02,2.15,6337,4.261,1.239,13.678,10.5,305
0,11.9283194,6.69,1.8250e+02,0.98,5010,4.545,0.75,15.577,10.6,632
0,0.603351522,0.8358,1.6410e+02,3.91,6240,3.679,2.948,12.959,20.6,3730
0,31.97280045,4.9,2.2364e+03,5.88,6340,4.457,1.01,15.248,44.8,626
0,8.39140024,1.193,1.3440e+02,1.1,5892,4.389,0.935,14.13,9.2,921
0,0.532493086,2.145,1.9900e+01,1.87,6894,3.476,4.032,11.238,8.9,4893
0,0.812678859,0.841,3.9300e+01,0.83,6636,4.349,1.236,13.513,7.4,2403
0,183.836254,13.088,1.0462e+03,51.64,4959,2.569,11.963,13.993,15.7,852
0,5.959695593,1.8383,1.5120e+02,1.13,5717,4.538,0.884,14.331,4.7,937
2,392.601892,3.21,7.7900e+02,2.25,5307,4.605,0.753,14.382,7.8,204
0,452.65206,19.87,1.7510e+02,2.41,6664,4.075,1.73,12.568,17,345
0,234.6631919,7.627,2.4350e+02,1.68,6306,4.426,1.076,14.79,5,328
0,351.204993,22.414,1.2579e+03,3.57,5845,4.435,0.918,15.506,21.3,258
2,260.446151,9.314,7.1390e+02,25.39,4845,2.897,7.796,12.766,16.8,608
2,87.487573,5.881,5.2870e+02,1.87,5774,4.567,0.818,15.626,8.4,377
2,11.9451376,6.893,6.3300e+01,3.32,5094,3.38,4.163,12.609,12.4,1337
2,277.13367,9.67,3.2120e+02,1.84,6461,4.474,0.971,14.635,8.7,307
0,3.381607,7.627,4.4060e+02,117.25,3974,1.056,59.437,12.798,16.6,6037
0,0.660655454,7.111,5.6690e+02,16.81,6520,4.375,1.215,15.666,77.7,2497
0,145.750554,13.999,3.8560e+02,15.34,5096,3.007,8.038,13.192,17,748
0,2.17813954,2.063,2.8600e+01,1,6511,4.003,1.851,13.422,9.7,2073
0,384.09781,12.55,1.0010e+02,1.63,5884,3.979,1.628,12.578,8.7,330
0,0.505322676,5.2727,7.7349e+04,46.59,5941,4.49,0.924,14.457,384.6,2275
0,333.7163405,4.8236,4.2020e+02,3.53,6045,3.956,1.719,13.435,3.1,362
0,322.50741,20.688,3.4950e+02,2.11,5708,4.465,0.933,14.013,13.7,257
0,373.8716,16.78,3.8270e+02,2.19,5846,4.258,1.116,13.683,10.3,279
0,171.046664,2.438,7.3100e+02,32.31,4932,2.697,12.048,12.769,9.8,827
0,0.799868354,6.613,4.9288e+03,34.7,5568,4.488,0.882,14.335,251.4,1816
0,345.7671,15.38,2.1270e+02,2.5,5845,4.024,1.702,11.153,12.3,336
0,350.34114,16.97,1.3638e+03,2.5,5188,4.642,0.69,15.901,16.4,202
0,363.97165,5.702,1.9660e+03,40.48,5648,4.559,0.841,14.977,8.5,231
0,395.23753,18.494,1.2980e+03,3.17,5648,4.559,0.841,14.977,13.4,225
0,385.97241,12.167,1.6200e+02,1.72,6732,4.271,1.316,13.161,10.8,325
0,89.667675,3.726,1.4150e+03,78.77,4742,2.099,21.291,12.393,7,1364
2,5.0487451,4.007,6.7600e+01,0.67,5450,4.573,0.83,14.811,7.7,922
0,321.02094,7.51,5.9290e+02,1.96,5334,4.492,0.81,15.238,8.5,232
2,122.11555,16.07,1.1040e+03,2.96,5592,4.418,0.894,15.546,12.2,351
0,1.213742728,3.596,3.1700e+01,1.18,6532,3.961,1.987,13.203,20.3,2599
2,225.48805,19.46,3.7990e+02,1.7,5663,4.579,0.782,15.306,11.6,267
0,366.74866,12.446,4.1910e+02,2.35,6136,4.368,1.087,15.216,9.1,281
0,0.93374894,4.637,2.2620e+02,0.18,2661,5.283,0.116,13.81,9.3,433
0,0.734548624,2.207,5.8600e+01,0.84,6046,4.478,1.007,13.594,25.1,2082
0,317.99484,7.28,7.1900e+02,2.22,5665,4.568,0.82,15.181,8.4,241
0,432.96732,10.85,8.6600e+02,1.64,4403,4.7,0.576,15.848,10,151
0,614.39054,9.312,2.8910e+02,2.43,6228,4.193,1.427,13.541,10.2,269
2,578.88761,18.521,7.6800e+01,1.69,6180,3.946,1.917,11.402,15.1,315
0,238.561202,11.9,2.6020e+02,5.75,6565,3.573,3.308,12.995,16.4,568
2,218.771117,3.201,1.4010e+02,250.2,3297,0.236,151.184,12.429,8.4,1997
0,375.17737,20.52,1.2300e+03,3.64,6089,4.468,1.024,15.92,13.7,264
0,334.87402,35.42,3.8780e+02,47.48,6122,3.811,2.348,13.381,19.1,408
0,370.2402,31.46,1.2726e+03,29.24,6296,4.481,0.966,15.59,20.5,270
0,1.6749812,2.707,9.4000e+01,79.51,3940,0.76,84.461,11.709,8.9,8986
0,288.678554,9.197,2.4250e+02,0.96,4326,4.667,0.575,13.145,10.8,172
0,307.9473572,15,1.1296e+04,76.66,4878,3.08,4.461,14.092,16.5,492
2,277.25118,8.742,1.5174e+03,5.02,6046,4.357,1.048,12.349,15.3,304
0,264.63654,42.77,4.3180e+02,42.55,6564,4.198,1.461,13.328,28.2,376
0,375.408923,11.438,8.7300e+01,4.48,11357,3.667,4.528,10.25,15.3,858
0,2.17812769,1.645,6.1700e+01,0.78,6014,4.494,0.958,14.358,10.4,1421
2,67.17662686,3.1147,1.6899e+03,9.66,3391,4.936,0.311,16.064,5.9,179
0,0.93378068,3.706,7.2700e+01,0.63,4938,4.601,0.753,15.89,9.2,1427
0,0.93373895,4.156,3.9600e+01,0.64,6223,4.459,1.006,15.194,10.5,1993
0,0.93373718,2.582,1.8900e+01,0.48,6367,4.419,1.087,13.685,8.4,2097
2,0.93420696,3.5,,,,,,17.305,,
2,359.33831,18.566,9.7790e+02,2.33,5316,4.539,0.753,15.825,15.8,216
0,213.201978,15.396,6.9690e+02,1.91,4594,4.557,0.752,15.599,12.9,221
0,77.773042,2.285,4.3260e+02,15.03,4763,2.685,7.068,12.393,7.7,955
0,381.782641,4.52,3.6760e+02,55.75,6056,3.816,2.29,12.428,8.6,384
0,354.7897,12.62,8.1000e+01,0.47,3778,4.742,0.515,10.067,9.2,134
0,235.544698,8.93,2.9930e+02,2.13,5533,4.244,1.255,14.489,9.2,316
2,0.933745798,6.447,6.1380e+02,3.45,6367,4.419,1.087,15.485,75.3,2097
0,115.28415,11.39,4.1510e+02,2.05,5780,4.438,1,13.652,9.5,374
0,423.73074,19.4,8.3490e+02,2.48,5743,4.553,0.853,15.969,12.1,225
2,293.38641,15.23,9.4900e+01,1.35,6392,4.213,1.34,11.097,13.4,347
0,677.56282,10.53,6.3100e+02,2.24,5511,4.477,0.872,15.721,8.5,190
2,66.716453,3.855,6.2600e+02,2.2,5447,4.506,0.859,15.968,8.1,402
0,371.21205,19.95,7.1990e+02,2.55,6106,4.497,0.94,15.402,12.9,259
0,190.783023,4.069,1.3850e+03,71.66,5013,2.394,19.813,13.716,9.5,989
2,34.57371851,2.1742,3.9900e+02,0.42,3374,5.066,0.218,15.708,5.7,199
0,0.85581563,10.27,,,,,,16.951,,
0,0.9337491,3.842,9.8100e+01,0.79,5628,4.575,0.808,15.958,12.6,1662
0,0.93374417,3.385,3.1300e+01,0.64,6363,4.399,1.131,14.616,9.9,2126
0,0.93374635,3.074,3.4300e+01,0.63,5593,4.349,1.094,14.901,7.3,1895
0,0.9337465,3.629,4.9900e+01,0.63,6102,4.528,0.887,15.024,11.6,1863
0,0.93371631,4.344,6.1300e+01,0.7,5734,4.538,0.883,15.824,10.3,1743
0,260.02265,12.009,2.0607e+03,3.13,5250,4.684,0.608,14.288,25.7,217
0,443.66,7.99,3.6070e+02,33.2,6743,4.144,1.433,11.765,6.3,331
0,366.28999,10.869,2.5680e+03,68.39,5083,2.708,12.868,10.664,11.9,666
0,72.6549842,5.503,3.8930e+02,34.52,6793,3.926,1.96,13.492,22.1,699
2,54.75388384,2.0865,4.4230e+02,2.21,6242,4.442,1.047,14.84,0.9,521
0,379.42818,11.24,4.0390e+02,1.89,5947,4.487,0.945,13.782,11.1,252
0,103.039788,14.197,1.3700e+03,2.05,3749,4.674,0.581,15.084,15.9,210
0,371.90464,25.36,5.1910e+02,2.88,6164,4.446,1.045,15.155,14.4,271
0,362.85801,17.03,1.5160e+02,1.9,6740,4.165,1.471,13.503,10.1,353
0,384.558321,4.76,1.3300e+03,14.33,5078,3.479,3,13.822,10.1,382
0,397.72733,11.683,2.3280e+02,1.48,6032,4.485,0.973,14.209,9,253
0,504.88419,20.18,5.0580e+03,25.19,4559,4.612,0.655,15.588,15.9,157
0,384.92275,9.98,1.8480e+02,1.64,6070,4.186,1.191,13.889,7.2,298
2,189.183958,6.829,1.0140e+03,3.31,5573,4.382,0.981,15.053,11.2,312
0,0.93376131,3.747,5.5600e+01,0.61,5665,4.568,0.82,15.529,10.5,1682
0,0.93377253,2.544,3.0000e+01,0.43,5595,4.581,0.796,14.644,8.4,1644
0,0.93376021,3.182,5.6500e+01,0.4,3885,4.71,0.54,15.446,9.5,1019
0,0.93372008,2.591,1.7000e+01,0.41,6221,4.452,0.983,13.793,7.9,1990
0,0.93373591,4.517,3.5100e+01,0.57,6028,4.47,0.95,14.92,10.8,1904
0,0.93374911,3.504,5.7800e+01,0.66,5978,4.554,0.846,15.767,8.4,1793
0,0.93372261,3.052,3.1200e+01,0.59,5984,4.419,1.017,14.862,8.2,1949
0,312.61007,14.85,4.3870e+02,2.01,5818,4.523,0.925,14.728,11.9,258
0,429.60143,18.11,1.0014e+03,2.74,5587,4.502,0.877,15.596,12.2,223
0,499.88159,13.39,1.8440e+02,2.61,6486,3.992,1.812,12.968,12.4,338
0,197.37704,18.71,2.2620e+02,84.37,10974,4.041,2.677,10.734,15.1,815
0,1.65746034,4.572,2.2900e+01,0.54,5860,4.326,1.13,13.869,9.1,1663
0,0.566799395,1.5368,2.3120e+02,1.65,6322,4.426,1.075,15.557,33.7,2448
0,203.8406,9.33,2.2740e+02,2.41,5548,3.97,1.616,13.499,8.6,385
0,14.395425,5.12,1.1540e+02,0.85,5715,4.586,0.782,13.686,9.4,672
0,231.157554,8.489,8.4560e+02,37.37,5386,2.78,11.839,13.451,17.4,789
0,495.06538,21.09,4.1700e+02,2,6075,4.486,0.969,14.116,13.2,236
0,595.78152,15.97,8.4900e+01,1.18,5618,4.155,1.288,11.446,10.6,245
0,365.709623,13.553,1.0334e+03,26.93,4787,2.629,8.522,13.888,15.1,604
2,495.662346,4.428,6.7570e+02,2.73,5515,4.509,0.82,14.322,10.2,207
0,655.25732,20.05,2.6820e+02,1.56,6420,4.492,0.941,13.892,11.5,226
2,7.7529342,5.072,7.2100e+01,0.93,5975,4.335,1.072,14.751,9.2,1002
0,0.573762943,2.196,4.8300e+01,0.39,4891,4.683,0.571,14.028,8.5,1538
0,1.072934147,4.50475,9.6883e+04,81.42,7031,4.222,1.523,13.96,949,2523
0,2.61854596,4.866,1.9700e+01,1.18,5657,3.721,2.682,13.133,8.1,2008
0,13.66780903,2.7993,1.2770e+02,0.91,5796,4.556,0.807,14.812,2.6,705
2,254.336707,8.585,3.9840e+02,13.97,5193,3.117,6.502,13.625,11.3,586
0,1.105123883,3.001,6.6700e+01,0.83,5883,4.476,0.959,14.512,20.7,1755
0,381.85852,16.121,3.6290e+02,8.3,4959,3.155,4.486,12.883,16,453
0,455.7707644,5.1149,3.4110e+02,5.34,6785,3.788,2.623,12.389,11.6,419
0,212.760495,3.703,1.9580e+02,2.8,7021,4.031,1.976,12.946,9.2,485
0,73.836858,19.722,2.3120e+02,25.09,4769,2.583,14.706,10.996,13.1,1143
0,160.243128,5.393,5.5640e+02,15.72,5128,3.091,6.775,14.859,10.2,686
0,402.41511,5.156,7.8060e+02,2.52,6251,4.53,0.889,12.987,9.5,253
0,369.28177,26.96,1.0177e+03,34.25,5900,4.509,0.951,15.478,13,250
0,462.463589,5.007,1.0243e+03,8.92,5059,3.466,2.799,13.993,13.2,355
2,490.63941,16.5,2.6880e+02,7.67,5037,3.252,4.817,13.227,9.6,412
2,331.55459,5.35,2.8870e+02,1.36,5762,4.576,0.801,14.066,6.7,240
0,0.939375593,2.8424,1.0089e+05,52.18,5826,4.345,0.978,14.904,317.3,1936
0,31.1911468,7.003,2.2840e+02,9.36,4785,3.009,6.443,13.729,11.4,1131
0,30.9587224,4.411,3.4200e+02,2.34,6525,4.381,1.161,14.75,13.1,686
2,425.64971,11.07,1.7120e+02,1.58,6067,4.253,1.195,13.855,7.6,281
2,395.13138,21.291,1.2640e+02,0.97,5060,4.493,0.869,12.642,14.4,208
2,0.770658979,1.401,8.3500e+01,0.68,5058,4.61,0.739,15.132,11.7,1548
2,4.6318914,3.88,5.0900e+01,0.64,5926,4.532,0.887,14.272,9.2,1060
2,362.13187,5.59,8.4900e+02,2.23,5176,4.567,0.766,15.313,8.2,208
0,9.1447861,5.422,2.6880e+02,1.63,5849,4.517,0.919,15.884,14.9,843
2,29.4856392,4.27,1.0500e+02,1.46,6870,4.266,1.407,13.783,9.3,793
0,0.786483923,7.035,2.3330e+02,21.66,6315,4.258,1.282,13.504,104.2,2408
