tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_tmag,st_teff,st_logg,st_rad,pl_eqt
0,25.714253,6.373,33131,15.8297,12.1157,5677.8,4.58,0.86,722
2,5.0989519,2.118,4236,7.74162,12.7166,6305,4.34,1.24,1045
2,6.7274903,2.944,15103,11.3939,12.7155,5221.4,4.44,0.94,935
2,91.9283414,4.343,7033,9.22033,12.24,6118.4,4.39,1.13,335
2,5.9785287,2.481,59578,13.9371,14.8966,3674,4.66,0.59,553
2,8.2864221,5.859,3916,9.77567,12.1756,5643,3.95,1.76,1220
2,4.3427321,1.23,7461,13.7163,13.0985,5737.3,4.35,1.12,755
2,3.8978437,3.523,14344,13.8047,13.3511,6280,4.34,1.24,1474
2,719.5740937,2.942,19525,10.9394,12.7026,4854,4.55,0.78,74
0,,4.029,9640,17.7255,11.2248,4654.2,4.59,0.72,
2,7.2218817,2.116,8080,13.5058,12.9171,6172.8,4.39,1.15,1032
2,2.2183625,2.773,4409,11.9385,12.8582,6307,3.98,1.89,1784
2,8.9533044,5.747,6349,11.7455,13.1823,5808,4.12,1.46,1336
2,9.765482,5.01,2552,12.1312,11.7123,5887,3.73,2.35,1141
2,2.8398671,3.091,8268,13.7553,12.8359,5954,4.13,1.48,1552
2,1.763034,1.849,21098,9.55649,14.4404,3958,4.59,0.67,999
2,10.298566,2.022,4219,4.00839,12.2709,4201.6,4.61,0.67,486
2,1.3809769,1.229,927,5.73354,11.8356,7445.4,4.3,1.53,1799
2,4.8789974,6.112,4762,15.3642,13.1593,6473,3.78,2.46,1989
2,1.9207699,1.448,8247,13.6773,13.3117,6039.4,4.2,1.38,1512
0,48.0511988,4.3070574,14503.36049,12.8456117,11.2595,5354.96,4.45894,1.0417,479.8250298
2,0.3052608,0.309,1620,2.03448,12.5437,3338,4.85,0.37,1043
2,2.9371797,4.009,6422,15.95,13.4258,6610,3.91,2.17,1966
2,11.2320736,2.549,5174,7.84543,10.9542,6234,4.47,1.06,952
2,5.6906792,5.548,3155,15.1551,12.3361,6749,3.63,3.03,1692
2,12.3027503,3.596,1304,2.60986,10.7077,5181.1,4.62,0.76,726
2,14.8547783,5.931,8228,11.426,12.9455,6397,4.26,1.39,1021
2,13.2272686,1.676,11013,12.0458,13.0434,5648,4.33,1.13,507
2,6.5202038,4.73,9263,16.0234,11.9687,6628,4.13,1.68,1389
2,5.4911822,0.523,4727,11.618,12.4004,6250,4.29,1.3,504
2,3.2232502,3.185,7301,11.4574,13.4456,7164.1,4.33,1.44,1796
2,21.3764237,4.7666334,786.0019744,2.6824173,10.749,5591,4.38111,0.811463,563.4766198
2,2.0478359,1.559,40591,12.2554,14.9577,3854,4.63,0.63,810
2,3.7279887,3.303,13982,18.1003,13.3694,6514,4.17,1.58,1508
0,5.1391542,0.633,6171,10.2495,12.2479,5974.6,4.48,1,631
2,0.8204734,1.171,2903,8.70762,12.9312,5956.8,4.1,1.55,1854
2,4.0207557,2.017,1556,3.74825,11.4374,5019.9,4.41,0.95,930
2,5.1185703,6.274,2687,11.7972,12.1032,6547.8,3.76,2.55,1881
2,12.3900547,5.787,6904,9.88852,13.4137,6824.2,4.36,1.33,1185
2,160.6760208,9.5344918,959.8285715,3.2160534,10.8865,5389.7,4.29499,1.02412,319.6480066
2,5.9815745,2.5574444,41908.6246,13.6663996,14.034,4403,4.6285,0.667127,664.5727909
2,3.1381914,2.7306785,15708.96403,12.7099203,14.3021,5210,4.37321,1.0165401,1153.571781
1,0.8602406,0.5124345,719.5357708,0.9718795,10.4276,3450,4.89044,0.33819,830.4405814
1,3.6942604,1.1278521,832.8225921,1.0428407,10.4276,3450,4.89044,0.33819,510.9040793
1,4.9652069,0.9361524,633.0580849,0.8566925,10.4276,3450,4.89044,0.33819,462.9521337
2,1.3059494,1.086804,8517.933334,7.489346,12.6862,5107.3,,0.732116,1225.28423
2,17.2367433,5.529651,946.1500622,3.9264923,11.0921,5911.15,4.33608,1.1687,770.1435456
1,21.9903619,3.8732381,1122.302109,4.6034655,11.2235,5294,4.14669,1.33417,699.156353
1,8.8349261,6.2442811,6132.255344,9.0595904,12.8131,3303,3.84689,1.1499799,647.0263001
2,4.7645838,0.9332304,855.7217275,3.1594083,10.0394,5432.25,4.37517,1.0462199,1050.738159
2,5.9693397,3.441038,105.5424205,1.3473608,6.3103,6007,4.37729,1.12993,1090.829263
2,28.0693949,6.0393818,154.3008171,1.6221344,6.3103,6007,4.37729,1.12993,651.1102456
2,2.1659522,1.5926216,431.2815173,2.9108183,10.6839,6194.54,4.28076,1.30635,1676.706378
1,4.7335575,3.2089234,930.2503519,5.3852666,11.6736,5496,3.93163,1.75896,1377.324062
2,2.3475051,2.8281222,1972.371829,5.4152906,12.0086,5924,4.31001,1.20432,1522.822004
0,1.5142292,1.7190416,5271.455864,11.6042711,12.367,6616,4.2907,1.39196,2031.423044
2,4.5565614,2.7966471,5389.410619,11.372041,12.367,6616,4.2907,1.39196,1407.079086
2,8.6078603,3.6798697,555.0621766,2.6206141,9.3553,5447,4.39971,0.968149,839.7982707
1,11.714447,3.5131822,12763.9935,11.53374,13.9354,5165,4.48308,0.885629,690.7263119
2,4.1866989,6.5543918,2199.89363,13.6762774,8.49335,6309,3.62105,2.85361,2011.445925
2,5.4809114,4.908,2237,8.44272,10.388,5907,3.99,1.72,1451
2,31.6527509,3.72,940,3.1745,8.7622,5626,4.44,1,570
2,7.7517707,3.975,4381,7.24338,11.5622,5741,4.24,1.27,1050
2,2.1449013,3.043,6115,,11.9453,,,,
2,1.7346044,1.084,1007,4.46251,9.9853,6850,4.26,1.49,1427
1,5.0957983,1.772,714,1.92318,11.4398,4197,4.56,0.7,643
2,9.1258136,3.173012,169.7218223,0.9704787,7.5621,4747.13,4.56794,0.750709,649.6958588
1,8.754708,3.4644403,1527.674894,3.5438108,11.584,5888,4.57,0.889347,840.2916858
2,15.0867738,2.1250291,1911.92218,2.0905859,12.1293,3570,4.83196,0.471842,350.5935542
2,,2.85547,409.3413481,2.416155,7.9859,6186,4.37093,1.17357,623.1430608
2,425.4506963,2.9472616,4753.282994,2.0762333,11.6627,3261,4.92925,0.296806,176.9097782
1,59.8473992,4.3696664,11392.75077,11.7556773,11.3281,5765.3,4.38,1.09215,211.0447631
2,31.1571613,5.9839922,336.5990841,2.6946338,9.57157,6317.08,4.2542,1.3783,716.6415747
1,,5.1289452,3407.848686,3.5506895,12.7079,3683,4.72407,0.515263,104.2581018
2,748.7146251,6.6689152,1655.350907,3.4308988,8.3323,5235,4.5339,0.844852,170.3749226
2,1.2117417,1.046,33487,12.6463,14.7975,3521,4.6,0.66,786
2,4.6017382,2.615,17212,17.8729,12.9994,6233,4.25,1.37,1150
2,13.414031,4.578,6670,8.766,13.1421,5614,4.31,1.16,838
0,1.4956727,1.965,3708,6.10516,11.9409,4812,4.28,1.06,1411
2,14.8011934,3.42,345,2.44796,9.8106,6138.6,4.07,1.42,761
2,33.6336133,5.352,384,2.30517,9.8106,6138.6,4.07,1.42,636
2,672.6366236,7.4883769,423.1260918,2.9749826,9.8106,6138.6,4.07,1.41864,256.7076521
2,1.5829358,1.64,11242,8.45955,13.4815,6047.9,4.68,0.81,1544
2,0.9902419,1.405,16490,15.3849,13.4136,5643,4.25,1.25,1648
2,15.1389808,2.71,1596,4.03127,10.7962,4448.2,4.6,0.7,798
2,0.3695622,0.446,2001,4.9835,12.2414,5661,4.5,0.94,1780
0,1.8819016,1.162,5107,7.09086,13.2387,4704,4.36,0.95,938
2,9.9444971,3.171,3078,11.3375,11.2722,6576,3.93,2.1,971
0,0.9602835,1.497,3132,6.0323,12.9691,5708,4.38,1.08,1890
2,16.179367,3.903,10730,10.3462,12.6255,5576,4.37,1.07,680
2,27.035894,3.477,3817,6.01419,12.6338,4225,4.62,0.66,574
2,11.3689753,5.492,5979,9.89847,12.4889,6076,4.26,1.31,1056
1,16.051106,1.3968229,2768.521242,2.5869212,10.9102,3482,4.438,0.419457,327.7656616
1,37.4236838,3.3650101,737.5519387,1.3296571,10.9102,3482,4.438,0.419457,247.1816698
1,9.977273,2.2583631,459.8525479,0.9617288,10.9102,3482,4.438,0.419457,384.055942
1,27.8096898,2.9558823,406.8232517,0.9491858,10.9102,3482,4.438,0.419457,272.8976058
2,2.7897577,3.375,3360,15.2527,12.5322,5794,3.52,2.92,1614
2,16.3475547,1.873,46329,13.2139,14.5962,3662,4.61,0.65,301
2,4.9792822,4.331,4376,12.0483,12.866,6677,3.95,2.07,1582
2,0.7331156,0.559,45524,13.8557,14.2717,3326,4.77,0.46,733
2,9.8162989,5.37,2369,9.90817,12.5926,5755.9,3.77,2.18,1108
2,8.1420107,1.89,5380,8.96217,12.8725,6089,4.28938,1.27,756
2,51.9120896,4.975,15569,9.69324,12.8066,5437,4.55,0.86,422
0,1.5342604,3.271,1768,6.09992,12.695,8194,4.28,1.7,3124
2,0.8406912,1.489,2554,4.77919,12.9055,5170,4.42,0.95,1783
2,2.3206673,0.969,2935,4.047,12.9341,4231,4.61,0.67,710
0,13.697384,4.783848,1061.94658,4.211945,10.966,5837,4.37713,1.10089,800.1911623
2,4.1976032,1.971,10045,11.3523,13.0287,5617,4.29,1.18,973
2,19.394038,4.082,10061,10.5887,12.9664,5493,4.35,1.08,625
2,4.0197822,3.18,5109,9.47332,13.3792,6208,4.21,1.42,1408
2,4.2451891,2.663,5546,7.66981,12.6968,5358,4.37,1.05,1074
2,0.7406805,0.598,2428,6.53553,12.5233,6204.8,4.44,1.08,1506
2,7.0687489,0.515,50423,14.0241,14.3528,3368,4.77,0.47,208
2,1.598803,2.438,14208,15.4905,13.3901,9488,4.58,1.32,2880
2,5.0826878,5.11,7327,19.0027,13.1719,6743,3.83,2.42,1712
2,20.3158735,5.276,39235,17.8657,12.9092,5725,4.53,0.91,688
1,48.2590904,6.299,6743,7.87933,12.7199,5936,4.61,0.85,534
2,3.568141,1.4556337,906.9993541,2.0483578,11.8371,4015,4.61505,0.577735,676.0386184
2,3.1642475,1.115,2330,10.4341,11.3226,6975,4.01,2.02,1156
2,49.5355004,8.483,5687,10.5617,12.2564,6173,4.26,1.33,638
2,2.8583729,1.236,11829,16.0985,12.9085,5537,4.27,1.19,1118
2,2.3404152,2.522,11265,13.0087,13.1587,6686,4.34,1.33,1745
2,1.9639208,1.467,30553,12.0421,14.0905,3914.3,4.52,0.71,818
2,66.9954225,2.024,5477,11.7213,11.3683,6078,4.14,1.51,308
2,65.5580424,4.167,6381,5.53264,13.0172,4340,4.54,0.74,275
2,4.2885021,1.427,4402,11.61,13.0105,5937.5,3.99,1.75,875
2,2.4596079,2.168,2195,4.09395,12.9405,5340,4.48,0.92,1281
2,1.9271521,1.201,58745,13.364,14.8347,3516,4.7,0.55,647
2,8.6729683,2.9598885,724.6732153,2.28271,10.2036,5384,4.54758,0.91,833.8694004
2,22.5682711,4.9745502,869.846616,2.479501,10.2036,5384,4.54758,0.852304,606.2538727
2,2.5604496,1.339,423,1.60134,9.6396,4679,4.54,0.77,935
2,1.7911016,1.3192751,12254.94398,7.0726104,14.367,3718,4.62057,0.636647,834.843394
2,17.7456043,2.675,1203,2.44767,8.1532,4526,4.57,0.72,474
2,0.7312783,1.289,322,1.7324,10.2097,5508,4.45,0.97,1936
2,0.9082202,1.461,605,5.31602,10.4875,8482,,2.18,
2,4.18142,4.43,7013,14.794,10.2955,6293.8,4.04,1.76,1638
2,3.0513298,1.4911246,23465.90681,11.1893597,14.4804,3937,4.60668,0.653572,747.3985328
2,4.1279985,1.698,3450,15.1533,12.0302,5865,4.28,1.23,1420
2,8.6000492,3.059,639,3.12511,8.9498,6920,4.31183,1.42,1114
2,3.3206355,4.732,667,3.01837,10.0679,5768,4.21,1.33,1784
1,3.8143009,1.3793952,457.7909152,1.1147163,10.1428,3625,4.7833,0.504068,577.9658451
2,21.0562422,4.4190398,2640.337199,5.1947988,11.6081,5376,4.45068,0.950465,605.7907661
1,9.6994666,15.7960068,512.9617961,9.5295926,10.264,4696,4.438,4.2105899,882.3689413
0,2.817627,1.455,868,3.22711,10.4875,6320.6,4.4,1.17,1185
2,17.3840061,3.932,561,1.69425,9.094,5228.2,4.56,0.82,649
2,15.9669794,3.514,2229,6.72555,10.1135,5888,4.08,1.55,709
2,2.2775983,1.3,1131,4.16351,9.90787,6320,4.31,1.3,1280
2,3.1084574,2.534,9902,13.2168,12.1788,6024,4.26,1.3,1342
2,5.2729668,3.738,1177,2.56914,11.7732,5294,4.58,0.81,1140
2,4.0863647,2.213,4671,13.1374,12.269,5969,3.96876,1.8,1418
2,40.3833862,2.345,6555,2.03391,11.5546,3236,4.98108,0.25,203
2,47.0196372,5.8659335,1251.745615,3.1012834,11.4994,5249.18,4.68369,0.877877,437.2987599
2,1.4182984,0.654,2124,9.60116,10.3139,9267,4.32,1.75,1608
0,4.9131459,1.25,4488,7.84064,10.3552,5999,4.38,1.12,825
2,2.8862017,0.487,412,1.71911,8.9588,4269,4.65,0.64,551
2,2.8637988,2.746,266,7.75857,7.78306,9416,3.49,4.62,2502
2,14.7595601,5.5790065,16406.55614,7.3454534,11.9766,4708,4.80336,0.569838,478.9882236
1,3.1290476,3.409295,13426.20632,16.9082331,11.6961,5585,4.11064,1.4505399,1452.607721
1,2.993282,2.5766956,14780.30095,21.7455581,12.419,6343,4.13783,1.58601,1681.792747
1,3.3777419,2.8147435,17290.43499,13.6239337,12.8999,5080,4.33326,1.0408,1118.889104
1,2.4651801,3.5668145,11993.57276,17.0861139,10.1154,6848,4.25,1.51554,1843.004568
1,4.4626647,3.0802705,7983.827052,13.3934403,11.1323,7587,4.39508,1.3951401,1561.621947
2,719.0381327,5.4244096,4851.409234,16.6333557,8.3643,5709.6,3.53,1.4981,245.1674374
2,5.8497196,3.458,507,2.71286,10.0094,6009.6,4.22,1.35,1226
2,1064.700399,3.285,1294,4.45158,10.0094,6009.6,4.22,1.35,405
1,2.1376682,1.879,8819,15.7532,9.13055,5806,4.05,1.6,1337
2,10.5137924,2.275,1611,3.1867,8.863,4942,4.58,0.77,627
2,3.7570477,1.938,340,1.41479,8.8868,5263,4.56,0.83,1045
2,61.5555962,6.996,182,2.1796,8.47427,6298,4.02,1.8,554
0,2.6667526,2.594,190,3.01006,9.58671,6173,3.83,2.18,1630
1,13.2341261,2.3705157,18389.50925,7.3853255,13.8215,5025,4.88331,0.548929,510.9593066
1,15.3573522,3.5894467,21072.39707,13.3280613,14.5293,5462,4.49258,0.915391,668.6491835
1,,20.5949466,4156.28182,8.964682,11.4605,6181.58,4.23853,1.36797,915.0643564
2,8.7201675,3.11,957,2.35848,10.4371,5443,4.56,0.85,845
2,52.7993058,6.11948,541.2696023,2.3982714,10.0906,5409.22,4.46229,1.02101,464.183367
2,17.4757465,4.6911418,163.268484,1.4862817,10.0906,5409.22,4.46229,1.02101,671.0482261
2,4.4563756,3.316,308,2.98505,9.55763,5658,3.93,1.8,1284
2,5.5334128,6.74,169,2.57273,8.58502,10409,4.15,2.28,3012
2,0.8118915,0.909,1245,6.54453,10.032,6019,4.02,1.71,2274
2,13.1689848,7.607,2592,11.4366,12.3907,6282,3.84,2.2,1298
2,4.6504794,5.051,6221,18.8371,13.4554,6274,3.79,2.34,1630
2,2.8120379,1.647,11880,9.95975,13.3337,6004.1,,0.91,1141
2,3.4747684,3.054,4548,16.2878,12.9805,6572,4.14,1.65,2222
2,6.403011,5.82,3868,7.96127,11.86,5713.3,,1.53,1395
2,6.3962557,2.826,2257,5.10457,12.177,5847,4.36,1.13,997
2,12.1252851,6.998,2706,15.2955,11.9823,4951,,2.39,1051
0,1.996071,5.910879,352.76672,1.947951,10.8623,6636,4.60452,0.975121,1552.397488
2,36.6892187,6.446,7413,9.1862,12.3503,6647,4.49,1.12,765
2,12.7617794,4.223,26352,16.8306,13.4426,6305,4.48,1.06,875
2,2.253174,1.118,81734,11.9013,14.2582,3340,4.9,0.33,585
2,7.6253466,6.702,2810,9.43868,12.8442,5408,3.73,2.19,1320
2,21.8153374,4.087,2502,3.96837,11.5681,5399,4.53,0.87,600
2,2.202258,1.046,48647,11.2703,14.7751,3388,4.72,0.52,552
2,1.0092447,1.472,7501,11.8411,13.3747,5491,4.17,1.34,1662
2,7.9039906,3.996,3040,9.39901,13.0721,5797,3.95,1.79,1064
2,7.1554749,2.213,1811,19.6737,11.5896,6919,3.73,2.78,1574
2,1.5852089,1.137,450,5.77903,9.3672,11678,4.05,2.74,
2,32.3766006,3.8827521,52579.87409,3.6771515,13.987,50000,5.80276,0.147,2128.923602
2,777.0516742,4.3877266,7211.926489,1.3396102,13.987,50000,5.80276,0.147,738.052393
2,60.6825768,3.983,8480,16.0883,11.4434,5918,4.13,1.48,496
2,4.8510805,3.132,9714,17.8341,13.1968,5578.5,,1.9,1108
2,1.102219,1.538,4361,16.2877,13.0673,7469,3.87,2.51,2280
2,2.8371938,1.904,15303,18.3031,11.9812,7980,4.35,1.54,1599
2,2.1125062,1.228,5858,,12.527,,,,
2,4.6745746,8.627,1731,13.7841,12.3311,5759,3.29,3.8,2179
2,3.3505745,4.633,3685,11.4859,12.0366,6940,3.93,2.21,2079
2,4.1560086,2.954,2503,7.19145,12.6142,6056,4.11,1.55,1318
2,1.3821651,2.435,9250,17.6176,13.1922,7662,4.12,1.94,2576
2,4.4264918,6.059,3584,14.8697,12.9147,6231,3.74,2.46,1969
0,216.24584,1.0703729,5045.195068,18.5681404,8.488401,7053,4.22463,1.59688,1072.283771
2,7.4156006,2.76,12272,16.1132,13.1187,6446,4.21,1.5,974
2,1.8471592,1.958,6589,,12.308,,,,
2,1.1838059,1.307,4487,11.623,13.3122,7433,4.22,1.68,1996
2,5.3590843,2.477,3018,4.36817,11.0011,4845,4.52,0.81,885
0,2.2215349,2.869,3539,,12.0545,,,,
2,17.0548288,4.555,5295,9.80945,13.3592,5769,4.17,1.38,758
2,2.7945508,2.978,8242,13.7026,13.3622,6345,4.15,1.56,1669
2,8.6145655,4.84,6195,12.146,12.1748,6467,4.28,1.38,1365
2,2.4425105,2.964,5639,,13.0372,,,,
2,3.2396607,2.42,6158,,12.8137,,,,
2,18.3841259,3.4924479,1010.098922,2.1505216,11.7481,4356,4.60471,0.681407,458.1372754
2,35.9432773,2.7244261,1178.967443,2.7375059,11.7481,4356,4.60471,0.681407,366.384759
2,8.8182594,2.169,5493,13.1872,13.2009,6052,3.96,1.84,781
2,7.0634276,2.056,5286,11.2092,12.9436,6354,4.28,1.34,887
2,3.424993,2.134,6276,,13.3724,,,,
2,4.6351977,3.856,11113,15.825,12.6686,5691,4.05,1.57,1282
0,3.0436916,2.414,8182,,13.0267,,,,
2,0.8738186,1.229,5487,10.2138,13.0031,5838,4.24,1.29,1747
2,18.9438583,4.108,12167,10.0797,12.3657,5583,4.47,0.95,641
2,8.8691255,1.588,10597,,12.7978,,,,
2,37.8016862,3.788,1734,6.55527,10.8086,6783,,1.61,
2,2.5933417,3.253,9482,15.3451,12.2118,6258.1,,1.57,
1,9.531366,1.673,916,2.24794,9.9059,4504,4.58833,0.72,584
1,51.6991421,4.371,1339,2.45531,9.9059,4504,4.58833,0.72,357
0,53.746482,5.592988,1557.541816,3.263156,9.9059,4504,4.58833,0.842645,345.2617451
1,84.83869,5.194,1020,2.03857,9.9059,4504,4.58833,0.72,292
2,3.1739167,3.65,2669,17.4128,12.8736,7099,3.64,3.17,2136
0,0.9739887,1.594,2904,21.8604,13.149,7357,4.08,1.95,3504
2,0.3075961,0.49,124509,17.2274,14.8916,3257,4.86,0.37,917
2,2.6414334,2.508,19204,13.6255,13.3745,5753,4.4,1.06,1367
2,21.7276636,2.924,43934,8.18265,13.9933,3437,4.83,0.4,298
2,3.2966077,3.965,4963,14.8596,12.066,6259,3.87,2.12,1722
2,3.3683989,4.63,3874,13.3562,12.3008,6902,3.85,2.41,2045
2,2.9650741,2.412,6279,,12.8934,,,,
2,8.8204144,7.63,4100,11.5324,13.2574,5672,3.81,2.07,1351
2,35.9993588,4.1814011,1086.73625,2.2253394,10.6925,4316.7,4.60858,0.651075,355.5983746
2,1.8715209,1.0213466,255.7891339,1.0618157,10.6925,4316.7,4.60858,0.651075,952.7810913
2,1.2433877,1.65,2757,8.07577,13.2252,6488,4.22,1.47,1923
2,5.3295884,3.713,5530,,12.551,,,,
2,1.4716633,1.23,9168,21.4506,13.1626,5298,4.34,1.07,1565
2,3.8282053,3.891,4275,11.9804,12.7389,6455,3.93,2.05,1663
2,3.5899561,3.434,3727,18.0461,12.4029,6224,3.6,2.87,
2,10.6185545,1.537,10466,12.568,12.6634,5925.9,4.32,1.19,581
2,5.6897753,4.153,6064,,13.027,,,,
0,1.2529962,1.083,14080,19.179,12.8161,4220,4.51,0.75,1232
2,5.4149624,1.24,4028,16.1825,12.081,7979,3.84,2.75,983
2,3.8850223,1.209,6113,11.9861,12.6728,7162,4.3,1.48,1037
2,4.3239329,1.5783127,977.2224915,1.5008877,11.5436,3782,4.438,0.473141,563.1748972
2,10.1775475,2.0401655,943.2876093,1.5705443,11.5436,3782,4.438,0.473141,423.3717664
2,5.1879527,5.979,3524,14.8534,12.5317,6617,3.66,2.9,1847
2,2.4141149,1.329,10760,5.83132,14.2442,3438,4.64,0.61,649
2,6.5433068,3.114,26297,16.0666,13.3053,5295,4.34,1.07,887
2,1.1376981,1.02,1217,2.77467,12.6106,4244,4.52,0.74,1204
2,0.5289141,1.087,2503,6.67772,12.7353,5739.6,4.2,1.34,2147
2,23.2471066,2.031,12754,13.9025,13.0371,5839.1,4.45,1.01,479
2,28.4664618,5.958,4267,9.21955,12.2041,5888,4.09,1.54,684
2,1.3473988,0.444,11164,9.67861,13.7182,3576,4.6158,0.64,590
2,1.3432587,1.534,2215,3.99294,12.1285,5031.1,4.48,0.87,1413
1,2.6520679,1.53,126188,11.2606,14.8294,3247,4.88,0.34,555
1,19.2879579,2.1841643,4773.550883,1.7145308,13.5308,3075,4.438,0.229824,235.0427129
2,0.8818115,1.558,2067,9.47171,13.085,6571,3.91,2.14,2256
2,7.1467369,3.913,1157,3.63858,11.5576,6252,4.4,1.15,1255
2,3.1875721,1.825,4278,,11.878,,,,
2,27.6174987,4.509,2176,3.92928,12.1854,5469,4.51,0.9,569
2,8.8600515,2.493,10563,9.20623,11.9445,5481,4.45,0.97,722
2,3.8949005,2.171,1071,2.15693,11.8389,4718,4.66,0.67,914
2,1.9299641,0.37,26801,11.758,14.6049,3554,4.78,0.46,366
2,1.1838063,1.233,1853,9.29553,12.3132,8996,4.14,2.11,2453
2,3.338577,3.519,3620,11.9188,13.1238,7482,4.02,2.13,1965
2,8.8922064,3.709,5250,,12.492,,,,
0,0.83707,2.497,2745.5,2.98849,12.4268,3776,4.72,0.52,1998
2,3.0825102,3.708,4011,10.2259,12.934,6001.8,,1.69,1676
2,3.8285502,5.248,2531,12.7621,11.951,7075,3.74,2.8,2121
2,8.6393678,2.325,22505,8.17498,14.4397,3468,4.68,0.56,444
2,5.3913891,1.995,4086,4.28654,11.2584,5179,4.68,0.71,832
0,736.5528811,4.735,1432,3.13923,9.8447,5659,4.57,0.86,192
1,3.2509657,3.2261161,7218.261236,12.8297161,14.1223,5757,4.09896,1.49959,1493.281977
2,12.9228111,1.5980207,8723.256446,2.1004549,13.123,3166,5.02476,0.223377,264.5773396
2,13.723753,2.3593878,3129.081365,7.707781,11.8246,6374.4,4.28178,1.34911,937.0740086
1,1.7497746,1.8691036,29973.70516,15.5589079,11.3819,5087,4.50322,0.856841,1265.305351
2,3.4375711,3.9255437,10435.07084,15.0290201,11.908,5874,4.15198,1.43119,1454.065247
0,0.53079,1.238,1113.07,,11.4407,3788.4,4.87,,1557
2,1.917096,1.0402081,4017.079207,3.5741192,12.8317,3653,4.71723,0.523126,747.7884464
2,23.5367004,5.715,443,3.3862,8.98453,7487,4.22,1.69,989
2,2.7547949,2.2653165,1434.202695,3.7424744,11.5702,5531,4.44591,0.977544,1235.736602
0,0.6257352,0.8361985,13403.1637,9.1590642,13.3892,3718,4.6571,0.593043,1155.113011
2,4.2422767,2.8605497,4728.474095,14.4051573,11.6951,6223,3.94893,1.92379,1630.993984
2,2.9944941,3.621007,2479.367133,15.498003,9.54026,7465,3.71,3.0202899,2594.393374
2,,4.281,15884,10.7825,10.4361,4122.8,4.4,0.84,495
2,6.8434236,3.179,767,2.93142,9.94212,6060,4.38,1.14,1183
2,5.2169076,2.299,334,2.0097,8.3898,5966,4.39,1.1,1037
2,2.7384363,3.018,871,10.4314,10.3065,4964,,3.56,1348
0,12.8650769,3.979,1070,1.90058,11.4845,5031,,0.81,703
2,3.2607791,3.152,574,3.18123,10.3767,5975,4.19,1.39,1556
2,5.1794403,4.628,796,5.8283,10.3618,5946,3.78,2.21,1469
2,14.7126653,3.56,305,2.08605,8.1891,6156,4.25,1.34,818
2,10.5739387,3.484,493,4.60829,9.504,9088,,2.3,
2,1.1976555,1.257,303,1.53572,9.70916,5598.9,4.52,0.91,1535
2,2.6881318,0.9223764,22717.9495,3.537073,14.1398,3244,5.01029,0.232947,463.3111771
2,1.7024504,2.913,8210,16.0263,12.4401,6026,3.88,2,1970
2,2.1570981,1.688,8963,,13.38,,,,
2,4.773664,3.987,9489,,12.2275,,,,
2,2.8890956,2.232,36105,12.4627,13.8273,3643,4.66,0.59,867
0,4.109953,4.641,434,1.81345,9.0349,5653,4.46,0.97,1601
2,4.1223508,3.103,9275,11.9742,11.854,6116.7,,1.28,1337
2,5.6604695,4.651,3523,8.32101,12.4188,5711,4.04,1.6,1340
2,16.3425332,3.985,748,3.45358,10.3691,5946,4.52,0.95,1325
0,5.4934218,3.658,18470,17.1065,11.9742,6028,4.29,1.25,1192
2,4.167309,4.056,7537,12.5792,12.5502,6552,4.17,1.59,1625
2,3.8242663,2.337,20057,13.0807,12.8559,5211,4.39,1,1010
2,2.7998534,1.415,27117,12.343,13.3874,4412,4.55,0.73,755
2,2.5122863,2.23,11307,15.8933,13.0147,6156,4.14,1.53,1484
2,4.2271814,3.25,15027,13.559,13.0084,5913,4.31,1.2,1270
2,3.1540886,1.662,23864,11.8788,13.1385,4521,4.55,0.74,803
0,3.16043,1.922,203.33,2.38866,8.8154,6482.3,4.21,1.52,1388
2,5.0660693,2.042,18438,12.5338,13.3775,5269,4.4,1,827
2,7.2229767,4.132,16049,,13.129,5753.1,,,1061
2,7.7600907,1.477,16068,16.1727,13.3328,5940,4.27,1.27,640
2,5.7351935,2.927,18384,9.87741,13.4285,5042,4.59,0.77,900
2,3.8080897,2.916,8079,11.3715,11.5415,6343,4.26,1.38,1382
2,3.4844157,2.963,11801,11.7346,13.335,5917,4.38,1.11,1362
2,3.5689392,0.9,3138,7.89993,12.6594,6326,4.28,1.35,823
2,12.0080349,4.649,2736,7.16846,11.0587,6554,,1.5,
2,3.6366231,3.385,8385,12.4438,12.4574,5978,4.16,1.44,1441
2,2.6343177,4.765,3792,13.5381,12.6037,7495,3.92,2.39,2563
2,12.2877358,4.445,315,2.09232,10.1805,6008.62,4.21807,1.3,935
2,2.2609143,1.972,3320,13.2504,12.0768,6453,,2.2,1821
2,10.548504,2.901,7496,7.83737,12.2983,5421,4.48,0.92,717
2,75.6979471,6.261,6920,6.79508,12.5661,5422,4.49,0.91,390
2,36.9870862,3.771,5950,8.83849,12.5392,6110.1,4.38,1.14,558
2,8.9093753,4.595,9278,13.9451,12.8891,6375,4.11,1.65,1148
2,2.7705702,2.502,10283,,12.368,,,,
2,3.1243759,3.93,6498,12.9639,12.9812,5477,3.95,1.71,1579
2,3.9859545,3.729,6488,13.1539,12.3942,5566,3.96,1.71,1357
2,4.9030173,3.098,4872,11.3707,12.0952,5663,4.01,1.64,1143
2,2.9069573,1.568,12330,13.8539,11.9146,5744,4.28,1.22,1144
